#time    potential    pressure    kinect   square_kin
21.43    -11.092    747.876    1377.097    1.896395221e6
21.44    -21.454    569.513    1383.663    1.914524228e6
21.45    -35.217    346.646    1397.052    1.951755011e6
21.46    -41.349    229.898    1406.782    1.979035609e6
21.47    -42.088    193.035    1409.369    1.986319585e6
21.48    -42.573    167.532    1409.209    1.985869435e6
21.49    -44.46    132.014    1410.898    1.99063315e6
21.5    -40.665    180.837    1411.09    1.991174555e6
21.51    -26.332    374.705    1402.469    1.966918011e6
21.52    -11.017    577.924    1385.501    1.919611758e6
21.53    -12.223    552.138    1377.82    1.898386989e6
21.54    -21.639    403.858    1384.904    1.917959298e6
21.55    -30.518    253.83    1393.649    1.942256603e6
21.56    -38.656    112.397    1402.176    1.966098759e6
21.57    -43.549    17.378    1408.685    1.984393022e6
21.58    -45.819    -36.099    1411.874    1.993389024e6
21.59    -47.169    -68.873    1413.508    1.99800363e6
21.6    -47.465    -78.478    1414.471    2.000729486e6
21.61    -45.182    -45.089    1413.765    1.998731963e6
21.62    -39.944    33.785    1409.901    1.987821136e6
21.63    -36.9    87.305    1404.924    1.973812737e6
21.64    -37.397    96.15    1404.414    1.972377512e6
21.65    -35.267    141.02    1404.019    1.971270014e6
21.66    -30.478    222.242    1400.254    1.960711523e6
21.67    -24.551    317.242    1394.891    1.945721044e6
21.68    -19.333    397.877    1388.935    1.929139058e6
21.69    -19.245    403.651    1385.963    1.920893426e6
21.7    -23.187    348.436    1388.429    1.927733953e6
21.71    -28.562    268.525    1393.144    1.940850728e6
21.72    -33.258    194.968    1398.488    1.955769489e6
21.73    -35.625    151.663    1401.851    1.965186019e6
21.74    -38.201    106.686    1403.794    1.970638617e6
21.75    -42.465    42.056    1407.292    1.980470344e6
21.76    -46.15    -10.119    1411.536    1.992433836e6
21.77    -47.772    -27.707    1414.204    1.999973535e6
21.78    -47.475    -10.978    1414.803    2.001667719e6
21.79    -45.347    39.362    1413.747    1.998680971e6
21.8    -39.851    142.215    1410.375    1.98915855e6
21.81    -32.063    280.271    1403.366    1.969437425e6
21.82    -26.46    391.401    1396.753    1.950918776e6
21.83    -23.468    467.903    1392.208    1.938241975e6
21.84    -23.709    503.61    1391.612    1.936583866e6
21.85    -15.714    648.59    1389.762    1.931439748e6
21.86    1.118    904.026    1375.887    1.893066097e6
21.87    0.739    924.145    1366.315    1.866815973e6
21.88    -2.696    890.755    1371.424    1.880804355e6
21.89    -5.797    853.2    1372.721    1.884363778e6
21.9    -8.414    816.848    1377.03    1.8962129e6
21.91    -5.881    841.95    1376.345    1.894325725e6
21.92    -5.425    830.726    1373.55    1.886639439e6
21.93    -17.006    653.971    1378.876    1.901300277e6
21.94    -27.148    493.987    1392.262    1.938394239e6
21.95    -28.564    453.319    1397.231    1.952253364e6
21.96    -27.756    447.721    1396.304    1.949665775e6
21.97    -33.158    366.748    1398.984    1.957156002e6
21.98    -34.231    347.847    1402.411    1.966756369e6
21.99    -31.816    380.911    1401.009    1.962825667e6
22.0    -29.102    422.276    1398.381    1.95546855e6
22.01    -25.086    481.992    1395.296    1.946852102e6
22.02    -16.232    600.709    1390.117    1.932424261e6
22.03    -11.269    655.503    1379.768    1.903760109e6
22.04    -29.039    400.853    1388.235    1.927195165e6
22.05    -41.437    210.957    1404.331    1.972145801e6
22.06    -45.881    131.515    1411.917    1.993510788e6
22.07    -44.786    133.53    1413.152    1.996997349e6
22.08    -42.082    162.934    1410.511    1.989540917e6
22.09    -42.611    153.587    1409.03    1.9853664e6
22.1    -45.735    114.166    1411.399    1.992045817e6
22.11    -46.249    115.615    1413.985    1.999352368e6
22.12    -40.331    208.553    1411.601    1.992616835e6
22.13    -31.385    343.994    1403.301    1.969253781e6
22.14    -27.262    412.855    1396.313    1.949690588e6
22.15    -28.623    402.584    1395.158    1.946465377e6
22.16    -33.967    334.664    1398.863    1.956818491e6
22.17    -36.879    296.686    1403.86    1.970822752e6
22.18    -35.614    313.222    1404.026    1.971288562e6
22.19    -36.059    307.174    1402.91    1.968157295e6
22.2    -38.916    269.963    1405.037    1.974129627e6
22.21    -39.555    264.141    1407.196    1.980199784e6
22.22    -36.364    311.617    1405.975    1.976766699e6
22.23    -31.203    385.099    1401.521    1.964261899e6
22.24    -28.942    416.088    1397.184    1.952123971e6
22.25    -35.556    325.66    1399.191    1.957736421e6
22.26    -42.442    229.751    1407.39    1.980747384e6
22.27    -43.769    209.41    1411.057    1.99108236e6
22.28    -42.781    223.49    1410.62    1.989849087e6
22.29    -42.196    235.024    1409.616    1.987016032e6
22.3    -42.596    235.515    1409.536    1.986790961e6
22.31    -43.353    234.042    1410.313    1.988982368e6
22.32    -42.143    262.345    1410.596    1.989780272e6
22.33    -37.085    344.652    1407.62    1.981394131e6
22.34    -31.459    435.472    1401.939    1.965434126e6
22.35    -26.709    511.581    1396.993    1.951588289e6
22.36    -25.341    537.302    1393.458    1.941725741e6
22.37    -26.32    525.464    1393.936    1.943056924e6
22.38    -25.443    531.401    1394.095    1.943501132e6
22.39    -24.593    530.44    1392.674    1.939539516e6
22.4    -27.777    470.55    1393.51    1.941869602e6
22.41    -32.887    382.331    1398.391    1.955497123e6
22.42    -36.014    322.658    1402.766    1.96775157e6
22.43    -32.665    353.598    1403.428    1.969611075e6
22.44    -23.464    463.572    1396.268    1.94956431e6
22.45    -23.169    454.734    1389.583    1.930939826e6
22.46    -30.265    346.033    1395.45    1.947280967e6
22.47    -30.694    323.824    1398.99    1.957173432e6
22.48    -29.502    323.549    1397.551    1.953148517e6
22.49    -32.236    270.495    1397.853    1.953993058e6
22.5    -38.36    172.073    1402.645    1.967412433e6
22.51    -43.743    86.535    1408.704    1.984446295e6
22.52    -45.316    59.2    1412.525    1.995225719e6
22.53    -39.636    136.3    1411.105    1.991217608e6
22.54    -30.372    264.739    1402.217    1.966213464e6
22.55    -33.7    230.036    1398.848    1.956776954e6
22.56    -35.486    215.59    1403.321    1.969308514e6
22.57    -32.588    264.185    1401.489    1.964172786e6
22.58    -33.641    263.044    1399.793    1.95941982e6
22.59    -36.442    242.867    1402.917    1.968175491e6
22.6    -29.023    362.795    1403.001    1.968411782e6
22.61    3.531    802.076    1385.686    1.92012448e6
22.62    -24.315    445.75    1376.992    1.896108223e6
22.63    -36.18    287.613    1399.644    1.95900345e6
22.64    -32.859    334.734    1401.032    1.962890906e6
22.65    -26.865    422.636    1395.365    1.947043105e6
22.66    -19.12    533.436    1389.967    1.932008155e6
22.67    -0.501    774.309    1378.162    1.899330958e6
22.68    -20.001    511.982    1373.626    1.886849536e6
22.69    -29.451    375.645    1393.908    1.942980063e6
22.7    -25.517    416.71    1391.981    1.937610676e6
22.71    -31.376    332.22    1392.692    1.939590822e6
22.72    -36.22    261.471    1398.918    1.956971429e6
22.73    -38.168    234.218    1401.816    1.965087408e6
22.74    -36.228    267.104    1402.708    1.967590658e6
22.75    -22.209    463.347    1396.341    1.949767492e6
22.76    -12.248    603.19    1380.206    1.904968223e6
22.77    -15.361    561.065    1379.988    1.904367225e6
22.78    -20.254    482.511    1382.168    1.910389333e6
22.79    -33.304    291.208    1391.445    1.93611992e6
22.8    -42.418    152.064    1403.642    1.970209467e6
22.81    -44.985    105.551    1408.583    1.984107088e6
22.82    -45.727    91.711    1409.778    1.98747354e6
22.83    -44.141    116.013    1409.788    1.987502021e6
22.84    -38.045    204.324    1406.111    1.977149395e6
22.85    -31.061    304.776    1398.871    1.956838889e6
22.86    -27.721    353.623    1393.9    1.942956196e6
22.87    -26.687    365.183    1391.866    1.937292027e6
22.88    -33.916    263.907    1394.195    1.943778796e6
22.89    -42.21    149.539    1403.557    1.969972716e6
22.9    -44.347    123.573    1408.528    1.983950389e6
22.91    -40.55    186.05    1407.775    1.981829909e6
22.92    -31.702    321.811    1401.182    1.963311672e6
22.93    -24.234    439.802    1392.171    1.938139103e6
22.94    -23.429    464.898    1387.918    1.926316201e6
22.95    -28.363    408.152    1390.216    1.9327014e6
22.96    -34.872    328.265    1396.472    1.950135389e6
22.97    -38.095    294.687    1401.826    1.965115178e6
22.98    -35.431    344.253    1402.271    1.966363468e6
22.99    -31.006    421.896    1398.219    1.955016006e6
23.0    -24.477    526.674    1393.673    1.942323379e6
23.01    -22.567    564.994    1387.187    1.92428882e6
23.02    -32.584    442.788    1392.559    1.939220652e6
23.03    -36.487    402.325    1401.031    1.962889086e6
23.04    -27.326    539.225    1398.733    1.956454465e6
23.05    -8.1    805.045    1383.62    1.914405455e6
23.06    -6.426    827.917    1369.703    1.876085376e6
23.07    -16.425    680.395    1377.446    1.89735863e6
23.08    -27.021    515.558    1386.625    1.922728961e6
23.09    -35.385    381.281    1397.009    1.951635531e6
23.1    -34.752    371.939    1401.076    1.963014412e6
23.11    -24.956    486.838    1395.788    1.948223404e6
23.12    -23.668    487.805    1386.846    1.923341563e6
23.13    -33.286    340.958    1394.097    1.943506597e6
23.14    -37.724    259.997    1400.525    1.961469251e6
23.15    -40.374    205.672    1403.453    1.969681447e6
23.16    -41.961    170.216    1405.606    1.975727796e6
23.17    -40.768    177.75    1406.204    1.977410171e6
23.18    -33.585    269.748    1402.641    1.967402944e6
23.19    -21.854    421.789    1392.624    1.939400541e6
23.2    -16.79    479.76    1383.256    1.913396739e6
23.21    -22.87    381.962    1384.29    1.916258992e6
23.22    -29.637    266.39    1391.675    1.936760626e6
23.23    -40.086    100.231    1399.047    1.957333765e6
23.24    -49.116    -42.575    1409.834    1.987631698e6
23.25    -52.01    -92.747    1415.35    2.003214768e6
23.26    -50.478    -68.697    1415.834    2.00458468e6
23.27    -43.782    38.768    1412.199    1.994305098e6
23.28    -30.006    249.249    1402.384    1.966681569e6
23.29    -15.033    475.536    1387.655    1.925585532e6
23.3    -11.323    544.281    1376.108    1.893672701e6
23.31    -24.538    383.242    1384.892    1.917926362e6
23.32    -24.833    386.727    1391.274    1.935642577e6
23.33    -20.99    443.851    1387.572    1.925355288e6
23.34    -21.798    436.223    1385.811    1.920471887e6
23.35    -26.975    366.232    1388.908    1.929064311e6
23.36    -33.991    271.081    1395.712    1.948011534e6
23.37    -35.18    255.693    1400.443    1.961241268e6
23.38    -27.667    357.898    1397.527    1.953082575e6
23.39    -16.906    498.526    1386.833    1.92330488e6
23.4    -22.197    419.994    1382.787    1.912098521e6
23.41    -32.909    262.289    1393.157    1.940887246e6
23.42    -38.751    167.593    1401.057    1.962961359e6
23.43    -42.0    111.486    1405.084    1.974261808e6
23.44    -43.623    82.587    1407.424    1.980842897e6
23.45    -43.848    78.215    1408.295    1.983295727e6
23.46    -42.109    105.305    1407.788    1.981868073e6
23.47    -37.719    170.498    1404.67    1.973098215e6
23.48    -35.133    212.352    1400.356    1.960995734e6
23.49    -37.179    192.679    1400.445    1.96124631e6
23.5    -38.274    185.964    1402.75    1.967707604e6
23.51    -36.2    223.323    1402.08    1.965827638e6
23.52    -32.808    280.707    1399.222    1.957821462e6
23.53    -27.902    358.905    1395.395    1.947127708e6
23.54    -20.808    463.365    1389.579    1.930928806e6
23.55    -14.728    547.342    1382.61    1.911610312e6
23.56    -13.921    550.16    1378.976    1.901574103e6
23.57    -23.965    399.41    1382.728    1.911935945e6
23.58    -38.562    185.923    1397.025    1.951678603e6
23.59    -43.957    100.438    1407.37    1.980689201e6
23.6    -41.212    135.362    1407.851    1.982044852e6
23.61    -35.219    226.149    1403.328    1.969330594e6
23.62    -20.858    432.864    1395.434    1.94723687e6
23.63    -2.983    677.345    1376.219    1.893977498e6
23.64    -17.176    489.84    1375.387    1.891689164e6
23.65    -33.571    264.183    1393.164    1.940906164e6
23.66    -36.045    223.31    1401.594    1.96446703e6
23.67    -32.312    269.277    1399.339    1.958149573e6
23.68    -30.253    294.859    1395.888    1.948503706e6
23.69    -29.713    299.001    1395.196    1.946573191e6
23.7    -27.175    326.257    1394.035    1.943333383e6
23.71    -25.451    338.083    1391.109    1.935183523e6
23.72    -30.666    254.238    1392.63    1.939417455e6
23.73    -36.988    153.063    1399.39    1.958292096e6
23.74    -40.138    94.309    1403.811    1.970685042e6
23.75    -41.233    65.333    1405.733    1.97608531e6
23.76    -41.191    53.559    1406.002    1.976840473e6
23.77    -42.32    27.862    1406.172    1.977319516e6
23.78    -45.472    -22.617    1408.422    1.983652744e6
23.79    -48.765    -71.165    1411.901    1.993464582e6
23.8    -50.745    -95.924    1414.623    2.00115951e6
23.81    -50.828    -87.271    1415.728    2.004285089e6
23.82    -48.453    -37.676    1414.7    2.001375355e6
23.83    -43.672    50.095    1411.078    1.991140686e6
23.84    -38.54    145.227    1405.84    1.976387171e6
23.85    -34.936    218.629    1401.488    1.964169392e6
23.86    -33.719    255.578    1398.943    1.957042723e6
23.87    -35.277    250.246    1399.316    1.958084087e6
23.88    -36.573    243.986    1401.118    1.963132504e6
23.89    -35.82    262.596    1401.44    1.96403299e6
23.9    -32.422    314.649    1399.581    1.958827171e6
23.91    -25.614    407.524    1394.664    1.945086669e6
23.92    -21.178    460.612    1387.688    1.925677422e6
23.93    -28.15    354.668    1389.108    1.929620169e6
23.94    -36.229    227.826    1397.857    1.954004078e6
23.95    -40.531    150.815    1403.765    1.970557369e6
23.96    -42.234    112.079    1406.469    1.978156043e6
23.97    -43.116    89.43    1407.444    1.980898095e6
23.98    -44.665    64.217    1408.549    1.984010223e6
23.99    -46.161    47.528    1410.298    1.988941092e6
24.0    -45.393    70.501    1411.001    1.990922827e6
24.01    -39.781    167.372    1408.343    1.98342966e6
24.02    -26.381    370.725    1399.515    1.958641781e6
24.03    -15.163    537.515    1384.28    1.916231807e6
24.04    -25.008    415.459    1384.678    1.917332182e6
24.05    -36.057    268.44    1396.517    1.950259157e6
24.06    -41.443    198.914    1404.959    1.973909372e6
24.07    -36.502    273.147    1405.955    1.976709169e6
24.08    -19.044    512.211    1394.858    1.945628056e6
24.09    -20.684    495.669    1381.847    1.909501291e6
24.1    -31.133    357.06    1393.674    1.942328605e6
24.11    -25.56    426.212    1395.643    1.947820345e6
24.12    -24.431    440.762    1388.21    1.927125936e6
24.13    -31.603    350.265    1394.496    1.944619972e6
24.14    -31.086    361.366    1397.252    1.95231214e6
24.15    -27.884    406.423    1394.912    1.945780873e6
24.16    -26.709    418.263    1391.984    1.937620003e6
24.17    -33.697    315.778    1394.568    1.94481889e6
24.18    -44.323    163.373    1404.431    1.97242566e6
24.19    -50.326    77.385    1413.14    1.99696569e6
24.2    -50.813    75.443    1415.954    2.004926742e6
24.21    -48.558    123.459    1414.68    2.001319315e6
24.22    -45.079    204.272    1412.033    1.993837526e6
24.23    -28.481    475.956    1406.773    1.979009775e6
24.24    38.6    1395.188    1371.905    1.882122543e6
24.25    6.212    1016.214    1386.956    1.923646629e6
24.26    20.588    1224.59    1370.293    1.877704197e6
24.27    11.008    1114.286    1370.469    1.878184923e6
24.28    6.588    1050.26    1378.134    1.899254425e6
24.29    -0.39    932.858    1381.079    1.907378688e6
24.3    -18.089    662.942    1394.345    1.944196683e6
24.31    -30.189    465.859    1410.237    1.988769713e6
24.32    -24.932    504.993    1415.876    2.004704339e6
24.33    -4.138    746.282    1399.416    1.958364499e6
24.34    -31.378    363.332    1407.415    1.980815796e6
24.35    -36.976    264.158    1422.12    2.022425403e6
24.36    -32.739    305.187    1420.747    2.018520723e6
24.37    -27.767    360.398    1415.229    2.002873553e6
24.38    -30.256    316.422    1413.235    1.997231756e6
24.39    -36.129    226.675    1419.046    2.013691725e6
24.4    -36.852    206.28    1422.423    2.02328739e6
24.41    -35.494    217.294    1421.349    2.020231718e6
24.42    -34.654    225.224    1420.324    2.017320139e6
24.43    -32.783    249.756    1419.224    2.014196341e6
24.44    -29.3    298.328    1416.765    2.007223347e6
24.45    -20.595    414.701    1412.097    1.994018911e6
24.46    -17.841    448.566    1402.825    1.967918325e6
24.47    -25.985    337.177    1411.271    1.991686471e6
24.48    -15.402    463.786    1408.514    1.983912763e6
24.49    -25.185    321.062    1404.838    1.9735695e6
24.5    -34.65    177.564    1416.894    2.007587718e6
24.51    -39.121    101.706    1422.319    2.02299122e6
24.52    -43.242    36.085    1426.286    2.03429174e6
24.53    -46.831    -15.5    1430.174    2.045397028e6
24.54    -48.985    -39.301    1433.113    2.053811886e6
24.55    -48.824    -22.354    1434.215    2.056973811e6
24.56    -45.571    45.486    1432.625    2.052414092e6
24.57    -39.006    164.704    1427.741    2.038445107e6
24.58    -30.615    310.851    1420.006    2.016416786e6
24.59    -23.748    434.057    1412.023    1.993808221e6
24.6    -20.412    503.266    1406.975    1.979578579e6
24.61    -20.317    520.402    1405.373    1.975072889e6
24.62    -23.719    483.866    1407.082    1.979880456e6
24.63    -27.405    439.909    1411.472    1.992254319e6
24.64    -24.895    476.869    1412.983    1.996520837e6
24.65    -12.414    640.96    1405.948    1.976688841e6
24.66    -3.662    743.425    1392.185    1.938179767e6
24.67    -19.446    510.655    1396.12    1.949150484e6
24.68    -33.857    288.604    1414.398    2.000521953e6
24.69    -37.842    209.015    1422.333    2.023030177e6
24.7    -35.323    225.214    1423.027    2.025005775e6
24.71    -27.494    316.979    1417.264    2.008638473e6
24.72    -24.077    350.0    1410.285    1.988902515e6
24.73    -29.977    255.958    1411.731    1.992984575e6
24.74    -38.336    127.162    1419.861    2.016006252e6
24.75    -42.187    60.494    1426.299    2.034328123e6
24.76    -41.662    57.081    1427.382    2.037419971e6
24.77    -42.169    46.032    1426.703    2.035481668e6
24.78    -43.938    24.006    1428.302    2.04004635e6
24.79    -43.401    38.419    1429.099    2.042324823e6
24.8    -40.172    95.055    1427.168    2.036808811e6
24.81    -33.933    197.224    1422.753    2.024227295e6
24.82    -23.186    361.159    1414.739    2.001486407e6
24.83    -9.273    561.524    1402.327    1.966519771e6
24.84    -6.145    608.647    1391.527    1.93634684e6
24.85    -14.988    487.01    1397.815    1.953887045e6
24.86    -15.414    465.623    1402.453    1.966873266e6
24.87    -19.921    384.959    1402.221    1.966222824e6
24.88    -35.258    162.076    1413.7    1.998547593e6
24.89    -43.468    39.727    1426.073    2.03368537e6
24.9    -44.468    27.048    1429.718    2.044094668e6
24.91    -41.714    80.313    1428.667    2.041089489e6
24.92    -33.715    216.138    1424.041    2.027892755e6
24.93    -16.727    473.422    1412.2    1.994308529e6
24.94    -4.314    658.606    1394.202    1.943798149e6
24.95    -13.516    540.002    1393.594    1.942102946e6
24.96    -21.904    413.097    1404.992    1.974001318e6
24.97    -26.721    324.755    1409.766    1.987440232e6
24.98    -33.797    206.129    1415.898    2.004766535e6
24.99    -38.379    123.668    1421.791    2.021489012e6
